state,dur,sbytes,sttl,sload,dload,swin,synack,ct_state_ttl,ct_srv_dst,ct_src_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,10,1,1,10,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,8,8,20,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,20,8,8,20,Generic
FIN,2.014128,85302,62,334580.5313,7669.820312,255,0.059163,1,1,1,1,2,Exploits
FIN,0.740623,804,62,7820.442871,11417.41504,255,0.092131,1,1,1,1,1,Exploits
FIN,1.000962,564,254,4060.093994,2477.616455,255,0.089138,1,8,1,1,1, Reconnaissance 
FIN,0.709014,776,62,7887.009277,126902.9922,255,0.067826,1,1,1,1,2,Exploits
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,20,4,4,20,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,20,4,4,20,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,20,4,4,20,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,20,4,4,20,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,21,5,5,21,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,21,8,8,21,Generic
FIN,0.778028,564,254,5223.462402,3187.545898,255,0.074637,1,1,1,1,1, Reconnaissance 
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,21,8,8,21,Generic
FIN,0.819826,1846,254,16218.0752,3025.032227,255,0.062988,1,1,4,1,1,DoS
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,8,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,1,1,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,29,8,8,29,Generic
FIN,0.37066,13820,254,281724.5,4834.619141,255,0.030014,1,1,1,1,1,Exploits
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,29,8,8,29,Generic
FIN,0.982379,9572,62,74708.4375,13282.04297,255,0.018602,1,1,1,1,1,Exploits
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,29,8,8,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,29,8,8,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,29,8,8,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,29,8,8,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,29,8,8,29,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,29,8,8,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,8,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,9,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,9,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,8,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,9,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,9,29,Generic
INT,6e-06,1414,254,942666624.0,0.0,0,0.0,2,1,1,1,1,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,8,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,8,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,9,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,9,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,8,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,9,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,9,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,8,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,8,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,8,29,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,29,17,9,29,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,29,3,2,29,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,31,14,6,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,14,8,31,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,31,14,6,31,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,31,14,6,31,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,31,14,6,31,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,29,3,2,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,14,8,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,14,8,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,14,8,31,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,31,14,6,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,29,3,1,29,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,14,8,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,14,8,31,Generic
INT,7e-06,114,254,65142856.0,0.0,0,0.0,2,31,14,6,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,14,8,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,14,8,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,33,17,9,33,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,33,17,8,33,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,33,17,9,33,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,33,17,8,33,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,33,17,8,33,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,33,17,8,33,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,33,17,9,33,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,33,17,9,33,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,33,17,9,33,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,33,17,8,33,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,33,17,8,33,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,33,17,8,33,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,33,17,9,33,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,33,17,8,33,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,33,17,9,33,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,33,17,9,33,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,33,17,9,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,16,1,1,16,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,33,16,8,33,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,15,8,16,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,15,8,16,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,16,15,7,16,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,16,15,7,16,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,15,8,16,Generic
FIN,1.511951,2680,254,13540.12207,15291.50098,255,0.064186,1,1,1,1,1,Exploits
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,15,8,16,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,15,8,16,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,16,15,7,16,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,16,15,7,16,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,15,8,16,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,15,8,16,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,16,15,7,16,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,16,15,7,16,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,16,15,7,16,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,18,2,2,18,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,16,15,8,16,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,18,2,2,18,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,18,16,7,18,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,1,1,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,18,16,7,18,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,18,16,9,18,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,18,16,9,18,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,18,16,9,18,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,18,16,7,18,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,18,16,9,18,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,18,16,7,18,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,18,16,7,18,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,18,16,7,18,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,18,16,9,18,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,18,16,9,18,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,18,16,7,18,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,18,16,9,18,Generic
FIN,0.511544,908,254,12792.64356,4848.067871,255,0.053335,1,1,1,1,1, Shellcode 
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,18,16,9,18,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,18,16,9,18,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,31,17,8,31,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,31,17,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,9,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,9,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,9,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,9,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,9,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,9,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,9,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,9,9,31,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,31,9,9,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,21,4,4,21,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,5,4,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,21,4,4,21,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,5,4,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,5,4,31,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,21,4,4,21,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,21,4,4,21,Generic
INT,8e-06,114,254,57000000.0,0.0,0,0.0,2,31,5,4,31,Generic
FIN,0.331814,942,254,20445.18945,5400.616211,255,0.04435,1,1,5,1,1, Reconnaissance 
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,21,17,9,21,Generic
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,17,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,17,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,17,8,21,Generic
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1, Fuzzers 
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Analysis
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,DoS
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,DoS
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,21,17,9,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,17,8,21,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,21,17,9,21,Generic
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Backdoor
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,17,8,21,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,21,17,9,21,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,21,17,9,21,Generic
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,DoS
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,21,17,9,21,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,21,17,9,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,17,8,21,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,21,17,9,21,Generic
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1, Reconnaissance 
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1, Reconnaissance 
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,DoS
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,DoS
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,DoS
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Exploits
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,17,8,21,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,21,17,8,21,Generic
INT,6e-06,114,254,76000000.0,0.0,0,0.0,2,21,17,9,21,Generic
INT,2.888513,5248,254,14357.55957,0.0,0,0.0,2,1,1,1,1,DoS
FIN,1.099006,564,254,3697.886719,2256.584473,255,0.033086,1,1,1,1,1, Reconnaissance 
FIN,6.608594,1598,62,1875.134155,27237.26172,255,0.009491,1,1,1,1,1,Exploits
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,17,8,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,17,8,34,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,34,17,9,34,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,34,17,9,34,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,34,17,9,34,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,34,17,9,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,17,8,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,17,8,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,17,8,34,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,34,17,9,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,17,8,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,17,8,34,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,34,17,9,34,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,34,17,9,34,Generic
INT,3e-06,168,254,224000000.0,0.0,0,0.0,2,1,1,1,1, Reconnaissance 
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,34,17,9,34,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,34,17,9,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,17,8,34,Generic
FIN,0.224914,874,254,27992.92188,7967.489746,255,0.028169,1,1,18,1,1, Reconnaissance 
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,34,18,8,34,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,34,18,8,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,18,9,34,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,34,18,8,34,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,34,18,8,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,18,9,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,18,9,34,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,34,18,8,34,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,34,18,8,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,18,9,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,18,9,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,18,9,34,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,34,18,8,34,Generic
INT,3e-06,114,254,152000000.0,0.0,0,0.0,2,34,18,8,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,18,9,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,18,9,34,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,34,18,9,34,Generic
INT,9e-06,168,254,74666664.0,0.0,0,0.0,2,1,1,1,1, Reconnaissance 
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,17,17,8,17,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,17,17,9,17,Generic
FIN,4.724503,908,254,1385.119263,379.299164,255,0.01905,1,1,1,1,1,Exploits
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,17,17,8,17,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,17,17,8,17,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,17,17,8,17,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,17,17,9,17,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,17,17,8,17,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,17,17,9,17,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,17,17,9,17,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,17,17,8,17,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,17,17,9,17,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,17,17,9,17,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,17,17,8,17,Generic
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,17,17,8,17,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,17,17,9,17,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,17,17,9,17,Generic
INT,9e-06,114,254,50666664.0,0.0,0,0.0,2,17,17,9,17,Generic
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,Exploits
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,Exploits
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,Exploits
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,Generic
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,DoS
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1, Fuzzers 
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,Backdoor
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,Exploits
FIN,0.874354,810,62,6670.067383,54138.25391,255,0.066261,1,1,1,1,1,Exploits
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,Analysis
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,DoS
FIN,0.440121,812,62,13287.25488,17158.91797,255,0.010125,1,1,1,1,2,Exploits
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,DoS
CON,0.596136,536,254,5394.742188,2952.34668,0,0.0,0,1,1,1,1,DoS
