srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips,ct_state_ttl,ct_flw_http,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
175.45.176.0,55597,149.171.126.14,111,tcp,FIN,1.316676,564,354,254,252,2,1,-,3086.560303,1883.530884,10,8,255,255,918854401,551965292,56,44,0,0,10399.73551,271.686844,1421931663,1421931665,146.297333,180.047,0.116166,0.036874,0.079292,0,1,0,0,0,9,1,1,3,1,1,1,Reconnaissance,1
175.45.176.0,44510,149.171.126.15,179,tcp,FIN,0.751403,8854,354,254,252,4,1,-,87537.58594,3300.492676,14,8,255,255,659498021,349462608,632,44,0,0,4070.557925,140.989156,1421931664,1421931665,57.732772,96.44757,0.134855,0.076259,0.058596,0,1,0,0,0,9,5,1,3,2,1,1, Fuzzers,1
175.45.176.0,47059,149.171.126.15,179,tcp,FIN,0.69701,8854,354,254,252,4,1,-,94368.80469,3558.055176,14,8,255,255,608615788,2901915179,632,44,0,0,3922.56672,120.001812,1421931665,1421931666,49.628922,86.997859,0.139685,0.088015,0.05167,0,1,0,0,0,9,5,1,1,1,1,1, Fuzzers,1
175.45.176.0,57574,149.171.126.15,179,tcp,FIN,0.736071,8854,268,254,252,4,1,-,89360.94531,2434.547852,14,6,255,255,1767718300,308422052,632,45,0,0,3320.789803,185.85375,1421931666,1421931667,53.061924,121.378203,0.201804,0.129173,0.072631,0,1,0,0,0,9,5,1,2,2,1,1, Fuzzers,1
175.45.176.3,56659,149.171.126.13,111,tcp,FIN,1.197459,564,354,254,252,2,1,-,3393.853271,2071.052246,10,8,255,255,738111107,3815988088,56,44,0,0,7938.887619,220.571703,1421931666,1421931667,130.777111,158.765719,0.170444,0.086089,0.084355,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,13007,149.171.126.15,111,tcp,FIN,0.953503,564,354,254,252,2,1,-,4262.178223,2600.935791,10,8,255,255,3634655149,247947630,56,44,0,0,7281.656268,159.467328,1421931667,1421931668,101.286444,121.129141,0.185134,0.105589,0.079545,0,1,0,0,0,2,4,2,1,1,1,1,Reconnaissance,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931668,1421931668,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931668,1421931668,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931668,1421931668,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931668,1421931668,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.0,33903,149.171.126.15,179,tcp,FIN,0.914585,17286,354,254,252,7,1,-,143645.4844,2711.612305,20,8,255,255,3930147230,3967954736,864,44,0,0,4543.96955,171.416859,1421931667,1421931668,48.102315,113.24,0.208458,0.121895,0.086563,0,1,0,0,0,6,4,2,2,2,1,1, Fuzzers,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931669,1421931669,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931669,1421931669,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931669,1421931669,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.0,38948,149.171.126.15,179,tcp,FIN,0.610611,17286,354,254,252,7,1,-,215154.9688,4061.505371,20,8,255,255,2942902966,1498112335,864,44,0,0,2107.518187,101.760289,1421931668,1421931669,27.676842,68.47843,0.202461,0.131252,0.071209,0,1,0,0,0,6,4,1,1,1,1,1, Fuzzers,1
175.45.176.2,14862,149.171.126.18,25,tcp,FIN,4.554701,220187,2740,62,252,90,8,smtp,384664.5625,4703.711914,186,44,255,255,754455503,3434337370,1184,62,0,0,2609.57017,134.565063,1421931666,1421931670,24.753809,105.057375,0.134224,0.036701,0.097523,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,14862,149.171.126.18,25,tcp,FIN,4.554701,220187,2740,62,252,90,8,smtp,384664.5625,4703.711914,186,44,255,255,754455503,3434337370,1184,62,0,0,2609.57017,134.565063,1421931666,1421931670,24.753809,105.057375,0.134224,0.036701,0.097523,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,53735,149.171.126.15,179,tcp,FIN,0.630522,17286,354,254,252,7,1,-,208360.6875,3933.248779,20,8,255,255,3713431526,2877636213,864,44,0,0,2366.558837,131.543953,1421931669,1421931670,30.695052,78.586,0.165862,0.080416,0.085446,0,1,0,0,0,6,4,1,2,2,1,1, Fuzzers,1
175.45.176.1,17198,149.171.126.19,111,tcp,FIN,1.156964,564,354,254,252,2,1,-,3512.641846,2143.54126,10,8,255,255,2138750690,3365101228,56,44,0,0,7956.729867,207.615422,1421931669,1421931670,128.446556,154.804141,0.145267,0.073325,0.071942,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,33155,149.171.126.15,179,tcp,FIN,0.901473,17286,354,254,252,7,1,-,145734.8125,2751.052979,20,8,255,255,1792215844,2566987675,864,44,0,0,3396.946732,177.791984,1421931670,1421931671,43.537104,117.500711,0.169044,0.078965,0.090079,0,1,0,0,0,8,4,1,1,1,1,1, Fuzzers,1
175.45.176.0,1438,149.171.126.15,179,tcp,FIN,0.857931,17286,268,254,252,7,1,-,153131.1875,2088.746094,20,6,255,255,1734934399,2148750388,864,45,0,0,3557.886078,235.792281,1421931671,1421931672,45.154264,135.185406,0.283704,0.181305,0.102399,0,1,0,0,0,8,4,1,4,2,1,1, Fuzzers,1
175.45.176.1,33682,149.171.126.12,80,tcp,FIN,0.784723,9318,182,254,252,4,1,http,88214.57031,1396.671265,14,4,255,255,1970101488,1320021947,666,46,0,0,4244.955548,280.922687,1421931671,1421931672,60.363306,198.645328,0.165811,0.11702,0.048791,0,1,0,0,0,1,1,2,1,1,1,1,Exploits,1
175.45.176.0,4649,149.171.126.12,44305,tcp,FIN,0.747877,364,566,62,252,1,2,-,3412.325928,5305.685059,8,8,255,255,1075209820,1243526483,46,71,0,0,6012.86138,144.856594,1421931672,1421931672,99.270859,92.174,0.176929,0.102652,0.074277,0,1,0,0,0,8,1,2,4,1,1,1,Backdoors,1
175.45.176.0,37775,149.171.126.16,54470,udp,INT,3e-06,520,0,254,0,0,0,-,693333312.0,0.0,2,0,0,0,0,0,260,0,0,0,0.0,0.0,1421931672,1421931672,0.003,0.0,0.0,0.0,0.0,0,2,0,0,0,8,1,1,4,1,1,1,Shellcode,1
175.45.176.0,48446,149.171.126.13,80,tcp,FIN,0.881189,972,354,254,252,2,1,http,7943.8125,2814.37915,10,8,255,255,506396984,1745493002,97,44,1,0,6215.556215,147.921891,1421931672,1421931673,97.909889,111.106859,0.18107,0.102696,0.078374,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,51205,149.171.126.15,179,tcp,FIN,0.863924,17286,354,254,252,7,1,-,152068.9219,2870.622803,20,8,255,255,2275827944,3668317047,864,44,0,0,3299.742059,146.613453,1421931673,1421931674,45.421264,103.169711,0.216577,0.141734,0.074843,0,1,0,0,0,8,4,1,2,2,1,1, Fuzzers,1
175.45.176.0,62877,149.171.126.15,179,tcp,FIN,0.773488,17286,354,254,252,7,1,-,169848.7969,3206.255371,20,8,255,255,3527210438,400323821,864,44,0,0,2894.75214,128.364758,1421931674,1421931675,37.935315,90.779859,0.212205,0.138026,0.074179,0,1,0,0,0,8,4,1,1,1,1,1, Fuzzers,1
175.45.176.3,44294,149.171.126.10,111,udp,INT,1.1e-05,168,0,254,0,0,0,-,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421931675,1421931675,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,1,3,1,1,1,1,1,Reconnaissance,1
175.45.176.0,63924,149.171.126.10,179,tcp,FIN,0.848265,534,268,254,252,2,1,-,4536.318359,2112.547363,10,6,255,255,4253943303,4095175814,53,45,0,0,4746.666117,244.435781,1421931674,1421931675,94.251667,141.885797,0.246776,0.138207,0.108569,0,1,0,0,0,8,4,2,3,3,2,2, Fuzzers,1
175.45.176.0,63924,149.171.126.10,179,tcp,FIN,0.848265,534,268,254,252,2,1,-,4536.318359,2112.547363,10,6,255,255,4253943303,4095175814,53,45,0,0,4746.666117,244.435781,1421931674,1421931675,94.251667,141.885797,0.246776,0.138207,0.108569,0,1,0,0,0,8,4,2,3,3,2,2, Fuzzers,1
175.45.176.0,45977,149.171.126.15,179,tcp,FIN,0.631677,17198,86,254,252,1,0,-,205712.7344,544.582153,18,2,255,255,194176830,2935687903,955,43,0,0,3044.350671,0.0,1421931675,1421931675,37.157471,0.003,0.0,0.0,0.0,0,1,0,0,0,8,3,1,3,3,1,1, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931675,1421931675,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931675,1421931675,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931675,1421931675,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931675,1421931675,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.3,32107,149.171.126.17,25,tcp,FIN,2.739393,3905,1456,62,252,6,6,smtp,10834.5166,4003.806641,20,17,255,255,4011026082,1948107066,195,86,0,0,8284.204426,232.02,1421931673,1421931676,144.178579,165.583812,0.129317,0.062697,0.06662,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931676,1421931676,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931676,1421931676,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931676,1421931676,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.1,4971,149.171.126.16,8300,tcp,FIN,1.341699,1228,268,254,252,2,1,-,6594.623535,1335.619995,10,6,255,255,3468804615,1836092240,123,45,0,0,8561.438334,420.891062,1421931676,1421931677,149.077667,231.998797,0.211363,0.094782,0.116581,0,1,0,0,0,1,2,2,1,1,1,1,Exploits,1
175.45.176.0,19555,149.171.126.16,80,tcp,FIN,0.720417,364,354,254,252,1,1,-,3542.392578,3442.450684,8,8,255,255,182254117,3340244724,46,44,0,0,5977.671002,178.073703,1421931676,1421931677,100.596143,88.820141,0.206578,0.098672,0.107906,0,1,0,0,0,8,2,2,3,1,1,1,Exploits,1
175.45.176.0,45098,149.171.126.15,179,tcp,FIN,0.807448,34230,440,254,252,14,1,-,329175.375,3923.472412,34,10,255,255,2557720030,3202275410,1007,44,0,0,2072.37559,104.116648,1421931676,1421931677,24.468121,79.463664,0.166459,0.091585,0.074874,0,1,0,0,0,8,3,1,3,2,1,1, Fuzzers,1
175.45.176.0,50321,149.171.126.15,179,tcp,FIN,0.784207,34090,354,254,252,13,1,-,336900.8438,3162.43042,32,8,255,255,1996111577,3401477081,1065,44,0,0,2487.861002,112.551484,1421931677,1421931678,24.141806,92.864711,0.225153,0.134147,0.091006,0,1,0,0,0,8,3,1,1,1,1,1, Fuzzers,1
175.45.176.0,62694,149.171.126.16,80,tcp,FIN,0.887169,830,7506,62,252,2,4,http,6736.033203,62851.60938,10,14,255,255,1459571653,2872038928,83,536,1,3211,5556.267623,4951.73191,1421931678,1421931678,98.574333,62.036153,0.181845,0.079875,0.10197,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,54539,149.171.126.15,179,tcp,FIN,41.643032,35670,450,254,252,54,1,-,6689.42627,77.804131,42,10,255,255,3544661074,706774926,849,45,0,0,199448.7727,12680.263,1421931637,1421931679,1014.997024,4616.887,0.147974,0.09104,0.056934,0,1,0,0,0,6,4,2,3,3,2,2, Fuzzers,1
175.45.176.0,54539,149.171.126.15,179,tcp,FIN,41.643032,35670,450,254,252,54,1,-,6689.42627,77.804131,42,10,255,255,3544661074,706774926,849,45,0,0,199448.7727,12680.263,1421931637,1421931679,1014.997024,4616.887,0.147974,0.09104,0.056934,0,1,0,0,0,6,4,2,3,3,2,2, Fuzzers,1
175.45.176.0,54539,149.171.126.15,179,tcp,FIN,41.643032,35670,450,254,252,54,1,-,6689.42627,77.804131,42,10,255,255,3544661074,706774926,849,45,0,0,199448.7727,12680.263,1421931637,1421931679,1014.997024,4616.887,0.147974,0.09104,0.056934,0,1,0,0,0,6,4,2,3,3,2,2, Fuzzers,1
175.45.176.0,54539,149.171.126.15,179,tcp,FIN,41.643032,35670,450,254,252,54,1,-,6689.42627,77.804131,42,10,255,255,3544661074,706774926,849,45,0,0,199448.7727,12680.263,1421931637,1421931679,1014.997024,4616.887,0.147974,0.09104,0.056934,0,1,0,0,0,6,4,2,3,3,2,2, Fuzzers,1
175.45.176.2,38060,149.171.126.16,5600,udp,INT,0.0,1504,0,255,0,0,0,-,0.0,0.0,1,0,0,0,0,0,1504,0,0,0,0.0,0.0,1421931679,1421931679,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1, Fuzzers,1
175.45.176.1,7902,149.171.126.10,80,tcp,FIN,0.910389,832,306,254,252,0,0,-,2311.099854,6397.265137,8,7,255,255,355049844,2204411015,104,44,0,0,6693.905362,285.445312,1421931679,1421931680,118.724281,151.7315,0.0,0.0,0.0,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931682,1421931682,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,2,2,3,2,2,2,2,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931682,1421931682,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,2,2,3,2,2,2,2,Generic,1
175.45.176.0,62516,149.171.126.13,28520,tcp,FIN,1.010406,1194,354,254,252,2,1,-,8511.429688,2454.45874,10,8,255,255,2296461928,2367026028,119,44,0,0,6451.740365,216.029687,1421931681,1421931682,112.163222,132.521422,0.183706,0.082749,0.100957,0,1,0,0,0,6,1,1,1,1,1,1,Shellcode,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931682,1421931682,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,1,2,1,1,1,Generic,1
175.45.176.1,45916,149.171.126.19,80,tcp,FIN,1.561164,1032,3802,62,252,2,3,http,4760.550293,17863.59375,10,12,255,255,255177564,3899681633,103,317,0,0,10165.43682,10747.20543,1421931680,1421931682,173.462667,134.058994,0.14138,0.085492,0.055888,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.3,45375,149.171.126.18,111,udp,INT,2e-06,168,0,254,0,0,0,-,336000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421931682,1421931682,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,3,1,1,1,1,Reconnaissance,1
175.45.176.3,52790,149.171.126.15,111,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421931683,1421931683,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,1,4,2,1,1,1,1,Reconnaissance,1
175.45.176.0,30771,149.171.126.17,80,tcp,FIN,1.015168,1016,23998,62,252,2,9,http,7344.597656,180525.7969,12,22,255,255,2849411686,1742835075,85,1091,0,0,5016.01349,4859.280257,1421931684,1421931685,92.288003,43.14781,0.25179,0.108385,0.143405,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931685,1421931685,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931685,1421931685,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931685,1421931685,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931685,1421931685,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931686,1421931686,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,2,2,2,2,2,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931686,1421931686,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,2,2,2,2,2,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931686,1421931686,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,1,1,1,1,1,Generic,1
175.45.176.0,48983,149.171.126.12,111,tcp,FIN,1.650378,564,354,254,252,2,1,-,2462.466309,1502.686035,10,8,255,255,1547243612,1135485371,56,44,0,0,13046.08426,342.062281,1421931686,1421931687,177.831,228.834141,0.134154,0.048538,0.085616,0,1,0,0,0,6,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,63921,149.171.126.10,179,tcp,FIN,0.652019,534,268,254,252,2,1,-,5901.668457,2748.385986,10,6,255,255,1524015431,1343000674,53,45,0,0,3590.083099,156.071281,1421931687,1421931688,67.506333,109.592,0.189175,0.104057,0.085118,0,1,0,0,0,6,3,2,3,3,2,2, Fuzzers,1
175.45.176.0,63921,149.171.126.10,179,tcp,FIN,0.652019,534,268,254,252,2,1,-,5901.668457,2748.385986,10,6,255,255,1524015431,1343000674,53,45,0,0,3590.083099,156.071281,1421931687,1421931688,67.506333,109.592,0.189175,0.104057,0.085118,0,1,0,0,0,6,3,2,3,3,2,2, Fuzzers,1
175.45.176.0,30439,149.171.126.10,80,tcp,FIN,1.080662,1342,6832,62,252,3,4,http,9112.932617,46364.17188,12,12,255,255,543750325,3895636693,112,569,0,0,5077.388075,5720.326676,1421931688,1421931689,98.242003,91.025635,0.174649,0.078857,0.095792,0,1,0,0,0,2,1,2,3,2,1,2,Exploits,1
175.45.176.0,19556,149.171.126.17,80,tcp,FIN,2.816489,1260,96,254,252,6,1,http,3280.68042,136.339966,12,2,255,255,35315401,2203266736,105,48,0,0,19459.2197,0.0,1421931686,1421931689,256.044449,0.006,0.250203,0.134442,0.115761,0,1,0,0,0,2,1,1,3,2,1,1,Reconnaissance,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931689,1421931689,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931689,1421931689,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931689,1421931689,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931689,1421931689,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,4,4,4,4,4,Generic,1
175.45.176.0,20854,149.171.126.15,80,tcp,FIN,1.169311,826,354,254,252,2,1,http,5090.176758,2120.906982,10,8,255,255,1199324263,2030812396,83,44,1,0,7279.109669,249.346016,1421931689,1421931690,126.888222,157.289,0.130609,0.068278,0.062331,0,1,1,0,0,2,2,2,2,1,1,2,Reconnaissance,1
175.45.176.3,32290,149.171.126.12,2103,tcp,FIN,1.409104,9084,468,254,252,5,2,-,48354.13281,2327.720215,16,8,255,255,158535927,3735006057,568,59,0,0,5411.886325,261.834484,1421931690,1421931691,89.591865,175.942422,0.295645,0.177496,0.118149,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931691,1421931691,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931691,1421931691,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931691,1421931691,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,3,3,3,3,3,Generic,1
175.45.176.3,62377,149.171.126.19,25,tcp,FIN,8.986835,740472,5568,62,252,278,8,smtp,657989.1875,4911.184082,562,108,255,255,2147790285,152020305,1318,52,0,0,1815.634978,101.153578,1421931682,1421931691,16.019314,82.589109,0.213218,0.110243,0.102975,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.3,62377,149.171.126.19,25,tcp,FIN,8.986835,740472,5568,62,252,278,8,smtp,657989.1875,4911.184082,562,108,255,255,2147790285,152020305,1318,52,0,0,1815.634978,101.153578,1421931682,1421931691,16.019314,82.589109,0.213218,0.110243,0.102975,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.1,54342,149.171.126.12,80,tcp,FIN,0.791193,2886,2972,254,252,2,2,http,26269.19141,26299.52539,10,8,255,255,3056294419,3216141604,289,372,1,1059,4487.797631,190.172984,1421931693,1421931693,87.910333,100.65043,0.218761,0.061694,0.157067,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,13695,149.171.126.17,21,tcp,FIN,1.681668,888,830,254,252,4,4,ftp,3924.674805,3620.215088,14,12,255,255,4107397159,1752020080,63,69,0,0,7069.060896,192.425141,1421931691,1421931693,126.992226,142.843266,0.245566,0.110382,0.135184,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,58164,149.171.126.15,80,tcp,FIN,0.838255,1122,354,62,252,2,1,http,9639.072266,2958.5271,10,8,255,255,345934302,970784841,112,44,1,0,6260.014175,148.969469,1421931692,1421931693,90.567444,106.96757,0.1418,0.089472,0.052328,0,1,1,0,0,2,2,1,2,1,1,1,Exploits,1
175.45.176.2,45427,149.171.126.13,111,udp,INT,1e-05,168,0,254,0,0,0,-,67200000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421931695,1421931695,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,2146,149.171.126.10,14624,udp,INT,1e-05,336,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,168,0,0,0,0.0,0.0,1421931696,1421931696,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,2,2,2,1,1,1,1,Shellcode,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931696,1421931696,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,4,4,4,4,4,Generic,1
